name Instability Abstractness
com.sun.org.apache.xpath.internal.domapi 0.967741935483871 0.0
com.sun.org.apache.xpath.internal.functions 0.8961038961038961 0.017241379310344827
com.sun.org.apache.xpath.internal.jaxp 1.0 0.0
com.sun.org.apache.xpath.internal.objects 0.34868421052631576 0.045454545454545456
com.sun.org.apache.xpath.internal.operations 0.8666666666666667 0.043478260869565216
com.sun.org.apache.xpath.internal.patterns 0.7272727272727273 0.1111111111111111
com.sun.org.apache.xpath.internal.res 0.7058823529411765 0.0
com.sun.org.omg.CORBA 0.7647058823529411 0.02702702702702703
com.sun.org.omg.CORBA.ValueDefPackage 0.7714285714285715 0.0
com.sun.org.omg.CORBA.portable 0.7142857142857143 1.0
com.sun.org.omg.SendingContext 0.7115384615384616 0.6
com.sun.org.omg.SendingContext.CodeBasePackage 0.8181818181818182 0.0
com.sun.rmi.rmid 0.9444444444444444 0.0
com.sun.rowset 0.9338235294117647 0.0
com.sun.rowset.internal 0.9626168224299065 0.09090909090909091
com.sun.rowset.providers 0.9090909090909091 0.0
com.sun.script.javascript 1.0 0.0
com.sun.script.util 0.9 0.3333333333333333
com.sun.security.auth 0.9418604651162791 0.02631578947368421
com.sun.security.auth.callback 0.967741935483871 0.14285714285714285
com.sun.security.auth.login 0.95 0.0
com.sun.security.auth.module 1.0 0.0
com.sun.security.cert.internal.x509 1.0 0.0
com.sun.security.jgss 1.0 0.0
com.sun.security.sasl 1.0 0.1111111111111111
com.sun.security.sasl.digest 1.0 0.2857142857142857
com.sun.security.sasl.gsskerb 1.0 0.25
com.sun.security.sasl.util 0.7931034482758621 0.5
com.sun.servicetag 1.0 0.0
com.sun.source.tree 0.14285714285714285 0.9814814814814815
com.sun.source.util 0.9101123595505618 0.3076923076923077
com.sun.swing.internal.plaf.basic.resources 1.0 0.0
com.sun.swing.internal.plaf.metal.resources 1.0 0.0
com.sun.swing.internal.plaf.synth.resources 1.0 0.0
com.sun.tools.javac 0.9423076923076923 0.0
com.sun.tools.javac.api 0.9838709677419355 0.06666666666666667
com.sun.tools.javac.code 0.4052863436123348 0.11956521739130435
com.sun.tools.javac.comp 0.8839779005524862 0.04
com.sun.tools.javac.jvm 0.9032258064516129 0.1044776119402985
com.sun.tools.javac.main 0.9246575342465754 0.04878048780487805
com.sun.tools.javac.model 0.9487179487179487 0.0
com.sun.tools.javac.parser 0.9680851063829787 0.07142857142857142
com.sun.tools.javac.processing 0.9605263157894737 0.0
com.sun.tools.javac.sym 1.0 0.0
com.sun.tools.javac.tree 0.6612021857923497 0.07352941176470588
com.sun.tools.javac.util 0.3667621776504298 0.11475409836065574
com.sun.tools.javac.zip 0.9032258064516129 0.0
com.sun.xml.internal.bind 0.49056603773584906 0.6923076923076923
com.sun.xml.internal.bind.annotation 0.5 1.0
com.sun.xml.internal.bind.api 0.19672131147540983 0.6
com.sun.xml.internal.bind.api.impl 0.8 0.2
com.sun.xml.internal.bind.marshaller 0.7755102040816326 0.2222222222222222
com.sun.xml.internal.bind.unmarshaller 0.7586206896551724 0.5
com.sun.xml.internal.bind.util 0.65 0.0
com.sun.xml.internal.bind.v2 0.7215189873417721 0.3333333333333333
com.sun.xml.internal.bind.v2.bytecode 0.8928571428571429 0.0
com.sun.xml.internal.bind.v2.model.annotation 0.5348837209302325 0.24
com.sun.xml.internal.bind.v2.model.core 0.21929824561403508 0.8275862068965517
com.sun.xml.internal.bind.v2.model.impl 0.988 0.1111111111111111
com.sun.xml.internal.bind.v2.model.nav 0.44 0.15384615384615385
com.sun.xml.internal.bind.v2.model.runtime 0.4155844155844156 1.0
com.sun.xml.internal.bind.v2.runtime 0.6408977556109726 0.13793103448275862
com.sun.xml.internal.bind.v2.runtime.output 0.8076923076923077 0.13043478260869565
com.sun.xml.internal.bind.v2.runtime.property 0.9405940594059405 0.25
com.sun.xml.internal.bind.v2.runtime.reflect 0.5542168674698795 0.08928571428571429
com.sun.xml.internal.bind.v2.runtime.reflect.opt 0.9508196721311475 0.05
com.sun.xml.internal.bind.v2.runtime.unmarshaller 0.6861702127659575 0.18333333333333332
com.sun.xml.internal.bind.v2.schemagen 0.9831932773109243 0.14285714285714285
com.sun.xml.internal.bind.v2.schemagen.episode 0.75 1.0
com.sun.xml.internal.bind.v2.schemagen.xmlschema 0.17391304347826086 1.0
com.sun.xml.internal.bind.v2.util 0.582089552238806 0.07142857142857142
com.sun.xml.internal.fastinfoset 0.5350877192982456 0.3076923076923077
com.sun.xml.internal.fastinfoset.algorithm 0.85 0.18181818181818182
com.sun.xml.internal.fastinfoset.alphabet 0.75 0.0
com.sun.xml.internal.fastinfoset.dom 0.9565217391304348 0.0
com.sun.xml.internal.fastinfoset.org.apache.xerces.util 0.42857142857142855 0.0
com.sun.xml.internal.fastinfoset.sax 0.9230769230769231 0.0
com.sun.xml.internal.fastinfoset.stax 0.8333333333333334 0.0
com.sun.xml.internal.fastinfoset.stax.events 0.9361702127659575 0.047619047619047616
com.sun.xml.internal.fastinfoset.stax.factory 1.0 0.0
com.sun.xml.internal.fastinfoset.stax.util 0.9090909090909091 0.0
com.sun.xml.internal.fastinfoset.tools 0.9880952380952381 0.058823529411764705
com.sun.xml.internal.fastinfoset.util 0.5483870967741935 0.08
com.sun.xml.internal.fastinfoset.vocab 0.6756756756756757 0.3333333333333333
com.sun.xml.internal.messaging.saaj 0.24242424242424243 0.0
com.sun.xml.internal.messaging.saaj.client.p2p 1.0 0.0
com.sun.xml.internal.messaging.saaj.packaging.mime 0.4117647058823529 0.6666666666666666
com.sun.xml.internal.messaging.saaj.packaging.mime.internet 0.8412698412698413 0.05555555555555555
com.sun.xml.internal.messaging.saaj.packaging.mime.util 0.6818181818181818 0.08333333333333333
com.sun.xml.internal.messaging.saaj.soap 0.7754010695187166 0.21739130434782608
com.sun.xml.internal.messaging.saaj.soap.dynamic 0.8888888888888888 0.0
com.sun.xml.internal.messaging.saaj.soap.impl 0.7837837837837838 0.4090909090909091
com.sun.xml.internal.messaging.saaj.soap.name 0.2571428571428571 0.0
com.sun.xml.internal.messaging.saaj.soap.ver1_1 0.9433962264150944 0.0
com.sun.xml.internal.messaging.saaj.soap.ver1_2 0.9482758620689655 0.0
com.sun.xml.internal.messaging.saaj.util 0.7317073170731707 0.05555555555555555
com.sun.xml.internal.messaging.saaj.util.transform 0.9090909090909091 0.0
com.sun.xml.internal.org.jvnet.fastinfoset 0.37735849056603776 0.3333333333333333
com.sun.xml.internal.org.jvnet.fastinfoset.sax 0.6842105263157895 1.0
com.sun.xml.internal.org.jvnet.fastinfoset.sax.helpers 1.0 0.0
